ATE,ASE,AOE,num_pts
0.08478720831485673,0.3341277483759706,0.06489292144775405,52
0.05232878999125518,0.5392799264020016,1.1837743345843705,168
0.11648121173975726,0.6671947821154328,0.37657038211822513,29
0.17521729891202575,0.3153152583796547,1.055819239616394,4
0.020536497999723336,0.40657083843571107,0.1983370256423953,167
0.13954522471965347,0.313028979634554,0.1804212999343875,29
0.07459432911588942,0.48158926223680587,1.8503126573562625,41
0.1330526950345129,0.2481959750922471,0.0467427206039428,204
0.14172016338969048,0.15140142924920663,0.12001780986785882,511
0.2521873718905459,0.37933272084672454,0.07114113330841043,48
0.06292542660934201,0.3991234490536457,0.20621715545654284,48
0.01457979492117701,0.0565809481779318,0.14615184307098383,89
0.02866932396169675,0.25384409183635237,0.37704565048217775,105
0.011151965298483163,0.09582493090782229,0.04317928314208963,46
0.08825661146356453,0.2229134139862864,0.01739666461944589,97
0.021817971081205163,0.34833964258325123,0.21203107833862322,276
1.1557870616629602,0.375185310130273,2.775425434112549,133
0.011334992256316586,0.5024877998242318,0.06845767974853523,388
1.5641829717679958,0.3074079975652173,3.0356490135192873,113
0.045769400270739224,0.13452544972661706,0.016965328847066807,330
0.050783854509768335,0.05456919862419085,0.0019917345047000268,472
0.05661227343554555,0.20491960283923727,0.2648286294937132,184
0.094515149806946,0.3653109744320111,0.04596013545990019,508
0.044773112390494786,0.13077243374708458,0.12248603343963627,287
0.12371945470351561,0.31536954939176787,0.01665785312652579,235
0.08238138372392714,0.1479797745006849,0.1943402338027953,500
0.16052290295959146,0.10521606091012137,2.960436625480652,85
0.09233854600341644,0.15974945560853093,0.11118648052215585,290
0.02972752166778065,0.3130052569348256,0.451637110710144,53
0.7058294721893624,0.39361036080981493,2.6349952077865604,67
0.3616330316326218,0.2038473925186275,3.1173751560794276,70
0.056052876437125816,0.2053041982122158,0.016747794151306117,95
0.018695930888323886,0.19775990106716435,0.11479666233062735,73
0.8099553141629399,0.11034703505953714,2.0603774309158327,169
0.053654710083606685,0.3493539194349081,3.1176268164264123,66
0.06412262384052486,0.3199133216898953,0.24363585948944078,60
1.1470335805675484,0.23253378245430356,2.9696498250961305,76
1.3626082290701087,0.159539698625345,0.12586031436920164,91
0.13473529517464464,0.08310866589622778,0.08570114135742202,94
0.07117120451806812,0.12581116289362626,0.1866891336441041,537
0.038132703002001146,0.09899554458709792,0.09777569293975841,493
0.07823186157929105,0.04058612008958429,0.07380217075347906,70
0.008673007608062777,0.04024183703302753,0.38648285388946535,149
0.0816524725664678,0.28463437592453367,0.9870759582519533,69
0.08053478196247625,0.1184111680927944,0.09917014598846441,144
0.05307731408641829,0.12868848377172504,0.5399741744995117,595
0.12467703815959712,0.20913925263303668,0.30670642375946056,797
0.18656031478669094,0.14615932708323565,0.3812885141372684,465
0.0742276464537895,0.16477650915649122,0.12813118457794204,276
0.04460718758849615,0.05794234747827398,0.23532771587371837,221
0.09049697442427576,0.23309980064110225,0.23407567501068094,71
0.02764510385217257,0.15719237357663285,0.1431248426437377,117
0.04667735587802859,0.2698267101874129,2.111209503804342,47
0.18932770416264016,0.25058505207874804,1.0456002378463745,73
0.037826706686506555,0.2364298870756134,0.19021455287933353,145
0.6991911719928828,0.03761162065086565,0.22014897823333746,135
0.9517544351574424,0.20553155260892608,0.004686703681946014,189
0.6403001570430565,0.3587118594358313,0.43598659515380866,23
1.288824057430654,0.21790909574444783,1.9703634452819827,149
0.08026511553282341,0.17800765284186415,0.022364087104797647,114
0.05032174665083099,0.20300917951607889,0.29208618640899653,111
0.9120247515709116,0.2355730985348743,1.95693170229067,430
0.06447314549838448,0.03403372153811823,0.038115940093994105,270
0.05303957900276092,0.13808788864881982,0.06612024307250985,106
0.04895725404048686,0.15955092353282807,0.02195601940155001,48
0.038920778972464196,0.08070009161649982,0.30464773654937716,42
0.6453016742771137,0.14565377705682403,0.7881416559219359,47
0.029784903590433242,0.05156866222029399,0.0256841230392455,403
0.06273821264371479,0.15632630363876787,0.47020035266876237,368
0.3819796849155417,0.10927051918356667,0.6584827041625978,157
0.03801793716933861,0.019513951177113187,2.992598320637838,470
0.8173321291955155,0.2463462766711152,0.9252025461196904,240
0.0713370515346794,0.24314988409189986,0.5845856332778929,40
0.3125304370994038,0.19558086342124792,0.8536577463150024,51
0.12713633030019114,0.3585751682154884,1.9880947160720828,705
0.06334950297881164,0.2517681212279478,2.676156706809998,231
1.2952667173701045,0.09948891556766981,0.456328091621399,232
0.02930035680170997,0.1556900993721625,0.1182658815383908,594
0.11289532973273937,0.04413474393718575,0.43711536884307867,473
0.08309858740179651,0.11795431520181732,0.46161109605898076,85
0.09128476023597773,0.08004807912651613,0.14457048892974855,487
0.08227820138124488,0.2956227520279954,0.35400631427764884,370
0.07158123330088578,0.10904272100455825,0.18966476917266828,347
0.05788886793365405,0.16348738608611002,0.09316836833953879,123
0.16982023222632436,0.04423903846462218,0.1381618547439576,441
0.03826728647353769,0.1465821744403788,0.2595312309265134,500
